L,mu,cvr,f,m,cs/cw,BE,CBEmuFactor,CBE_mu_m_Factor,DF+DL,NB 1 day (Fit),NB L days (Fit),NB R+L=1+L days (FitConv),NB m days (FitConv),NB m+1 days (FitConv),NB m+L days (FitConv),NB m+L+1 days (FitConv),LB_S,UB_S,,,,,,,
2,4,0.7,0.5,4,1,1,0.00E+00,0.00E+00,8,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,0.7,0.5,4,1,4,1.00E+00,0.00E+00,8,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,0.7,0.5,4,1,16,0.00E+00,1.00E+00,8,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,0.7,0.5,4,5,1,0.00E+00,0.00E+00,8,5,10,14,19,23,27,32,0,27,,,,,,,
2,4,0.7,0.5,4,5,4,1.00E+00,0.00E+00,8,5,10,14,19,23,27,32,0,27,,,,,,,
2,4,0.7,0.5,4,5,16,0.00E+00,1.00E+00,8,5,10,14,19,23,27,32,0,27,,,,,,,
2,4,0.7,0.5,5,0.2,1,0.00E+00,0.00E+00,8,3,6,10,17,21,24,28,0,24,,,,,,,
2,4,0.7,0.5,5,0.2,4,1.00E+00,0.00E+00,8,3,6,10,17,21,24,28,0,24,,,,,,,
2,4,0.7,0.5,5,0.2,20,0.00E+00,1.00E+00,8,3,6,10,17,21,24,28,0,24,,,,,,,
2,4,0.7,0.5,5,1,1,0.00E+00,0.00E+00,8,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,0.7,0.5,5,1,4,1.00E+00,0.00E+00,8,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,0.7,0.5,5,1,20,0.00E+00,1.00E+00,8,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,0.7,0.5,5,5,1,0.00E+00,0.00E+00,8,5,10,14,23,27,32,36,0,32,,,,,,,
2,4,0.7,0.5,5,5,4,1.00E+00,0.00E+00,8,5,10,14,23,27,32,36,0,32,,,,,,,
2,4,0.7,0.5,5,5,20,0.00E+00,1.00E+00,8,5,10,14,23,27,32,36,0,32,,,,,,,
2,4,0.7,1,3,0.2,1,0.00E+00,0.00E+00,8,3,6,10,10,13,17,21,0,17,,,,,,,
2,4,0.7,1,3,0.2,4,1.00E+00,0.00E+00,8,3,6,10,10,13,17,21,0,17,,,,,,,
2,4,0.7,1,3,0.2,12,0.00E+00,1.00E+00,8,3,6,10,10,13,17,21,0,17,,,,,,,
2,4,0.7,1,3,1,1,0.00E+00,0.00E+00,8,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,0.7,1,3,1,4,1.00E+00,0.00E+00,8,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,0.7,1,3,1,12,0.00E+00,1.00E+00,8,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,0.7,1,3,5,1,0.00E+00,0.00E+00,8,5,10,14,14,19,23,27,0,23,,,,,,,
2,4,0.7,1,3,5,4,1.00E+00,0.00E+00,8,5,10,14,14,19,23,27,0,23,,,,,,,
2,4,0.7,1,3,5,12,0.00E+00,1.00E+00,8,5,10,14,14,19,23,27,0,23,,,,,,,
2,4,0.7,1,4,0.2,1,0.00E+00,0.00E+00,8,3,6,10,13,17,21,24,0,21,,,,,,,
2,4,0.7,1,4,0.2,4,1.00E+00,0.00E+00,8,3,6,10,13,17,21,24,0,21,,,,,,,
2,4,0.7,1,4,0.2,16,0.00E+00,1.00E+00,8,3,6,10,13,17,21,24,0,21,,,,,,,
2,4,0.7,1,4,1,1,0.00E+00,0.00E+00,8,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,0.7,1,4,1,4,1.00E+00,0.00E+00,8,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,0.7,1,4,1,16,0.00E+00,1.00E+00,8,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,0.7,1,4,5,1,0.00E+00,0.00E+00,8,5,10,14,19,23,27,32,0,27,,,,,,,
2,4,0.7,1,4,5,4,1.00E+00,0.00E+00,8,5,10,14,19,23,27,32,0,27,,,,,,,
2,4,0.7,1,4,5,16,0.00E+00,1.00E+00,8,5,10,14,19,23,27,32,0,27,,,,,,,
2,4,0.7,1,5,0.2,1,0.00E+00,0.00E+00,8,3,6,10,17,21,24,28,0,24,,,,,,,
2,4,0.7,1,5,0.2,4,1.00E+00,0.00E+00,8,3,6,10,17,21,24,28,0,24,,,,,,,
2,4,0.7,1,5,0.2,20,0.00E+00,1.00E+00,8,3,6,10,17,21,24,28,0,24,,,,,,,
2,4,0.7,1,5,1,1,0.00E+00,0.00E+00,8,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,0.7,1,5,1,4,1.00E+00,0.00E+00,8,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,0.7,1,5,1,20,0.00E+00,1.00E+00,8,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,0.7,1,5,5,1,0.00E+00,0.00E+00,8,5,10,14,23,27,32,36,0,32,,,,,,,
2,4,0.7,1,5,5,4,1.00E+00,0.00E+00,8,5,10,14,23,27,32,36,0,32,,,,,,,
2,4,0.7,1,5,5,20,0.00E+00,1.00E+00,8,5,10,14,23,27,32,36,0,32,,,,,,,
2,4,1,0,3,0.2,1,0.00E+00,0.00E+00,12,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,0,3,0.2,4,1.00E+00,0.00E+00,12,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,0,3,0.2,12,0.00E+00,1.00E+00,12,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,0,3,1,1,0.00E+00,0.00E+00,12,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,0,3,1,4,1.00E+00,0.00E+00,12,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,0,3,1,12,0.00E+00,1.00E+00,12,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,0,3,5,1,0.00E+00,0.00E+00,12,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,0,3,5,4,1.00E+00,0.00E+00,12,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,0,3,5,12,0.00E+00,1.00E+00,12,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,0,4,0.2,1,0.00E+00,0.00E+00,12,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,0,4,0.2,4,1.00E+00,0.00E+00,12,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,0,4,0.2,16,0.00E+00,1.00E+00,12,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,0,4,1,1,0.00E+00,0.00E+00,12,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,0,4,1,4,1.00E+00,0.00E+00,12,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,0,4,1,16,0.00E+00,1.00E+00,12,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,0,4,5,1,0.00E+00,0.00E+00,12,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,0,4,5,4,1.00E+00,0.00E+00,12,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,0,4,5,16,0.00E+00,1.00E+00,12,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,0,5,0.2,1,0.00E+00,0.00E+00,12,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,0,5,0.2,4,1.00E+00,0.00E+00,12,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,0,5,0.2,20,0.00E+00,1.00E+00,12,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,0,5,1,1,0.00E+00,0.00E+00,12,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,0,5,1,4,1.00E+00,0.00E+00,12,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,0,5,1,20,0.00E+00,1.00E+00,12,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,0,5,5,1,0.00E+00,0.00E+00,12,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1,0,5,5,4,1.00E+00,0.00E+00,12,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1,0,5,5,20,0.00E+00,1.00E+00,12,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1,0.5,3,0.2,1,0.00E+00,0.00E+00,16,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,0.5,3,0.2,4,1.00E+00,0.00E+00,16,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,0.5,3,0.2,12,0.00E+00,1.00E+00,16,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,0.5,3,1,1,0.00E+00,0.00E+00,16,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,0.5,3,1,4,1.00E+00,0.00E+00,16,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,0.5,3,1,12,0.00E+00,1.00E+00,16,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,0.5,3,5,1,0.00E+00,0.00E+00,16,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,0.5,3,5,4,1.00E+00,0.00E+00,16,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,0.5,3,5,12,0.00E+00,1.00E+00,16,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,0.5,4,0.2,1,0.00E+00,0.00E+00,16,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,0.5,4,0.2,4,1.00E+00,0.00E+00,16,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,0.5,4,0.2,16,0.00E+00,1.00E+00,16,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,0.5,4,1,1,0.00E+00,0.00E+00,16,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,0.5,4,1,4,1.00E+00,0.00E+00,16,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,0.5,4,1,16,0.00E+00,1.00E+00,16,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,0.5,4,5,1,0.00E+00,0.00E+00,16,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,0.5,4,5,4,1.00E+00,0.00E+00,16,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,0.5,4,5,16,0.00E+00,1.00E+00,16,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,0.5,5,0.2,1,0.00E+00,0.00E+00,16,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,0.5,5,0.2,4,1.00E+00,0.00E+00,16,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,0.5,5,0.2,20,0.00E+00,1.00E+00,16,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,0.5,5,1,1,0.00E+00,0.00E+00,16,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,0.5,5,1,4,1.00E+00,0.00E+00,16,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,0.5,5,1,20,0.00E+00,1.00E+00,16,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,0.5,5,5,1,0.00E+00,0.00E+00,16,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1,0.5,5,5,4,1.00E+00,0.00E+00,16,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1,0.5,5,5,20,0.00E+00,1.00E+00,16,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1,1,3,0.2,1,0.00E+00,0.00E+00,12,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,1,3,0.2,4,1.00E+00,0.00E+00,12,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,1,3,0.2,12,0.00E+00,1.00E+00,12,2,5,9,9,12,16,19,0,16,,,,,,,
2,4,1,1,3,1,1,0.00E+00,0.00E+00,12,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,1,3,1,4,1.00E+00,0.00E+00,12,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,1,3,1,12,0.00E+00,1.00E+00,12,4,8,12,12,16,20,24,0,20,,,,,,,
2,4,1,1,3,5,1,0.00E+00,0.00E+00,12,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,1,3,5,4,1.00E+00,0.00E+00,12,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,1,3,5,12,0.00E+00,1.00E+00,12,6,11,15,15,20,24,29,0,24,,,,,,,
2,4,1,1,4,0.2,1,0.00E+00,0.00E+00,12,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,1,4,0.2,4,1.00E+00,0.00E+00,12,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,1,4,0.2,16,0.00E+00,1.00E+00,12,2,5,9,12,16,19,23,0,19,,,,,,,
2,4,1,1,4,1,1,0.00E+00,0.00E+00,12,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,1,4,1,4,1.00E+00,0.00E+00,12,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,1,4,1,16,0.00E+00,1.00E+00,12,4,8,12,16,20,24,28,0,24,,,,,,,
2,4,1,1,4,5,1,0.00E+00,0.00E+00,12,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,1,4,5,4,1.00E+00,0.00E+00,12,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,1,4,5,16,0.00E+00,1.00E+00,12,6,11,15,20,24,29,33,0,29,,,,,,,
2,4,1,1,5,0.2,1,0.00E+00,0.00E+00,12,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,1,5,0.2,4,1.00E+00,0.00E+00,12,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,1,5,0.2,20,0.00E+00,1.00E+00,12,2,5,9,16,19,23,27,0,23,,,,,,,
2,4,1,1,5,1,1,0.00E+00,0.00E+00,12,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,1,5,1,4,1.00E+00,0.00E+00,12,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,1,5,1,20,0.00E+00,1.00E+00,12,4,8,12,20,24,28,32,0,28,,,,,,,
2,4,1,1,5,5,1,0.00E+00,0.00E+00,12,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1,1,5,5,4,1.00E+00,0.00E+00,12,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1,1,5,5,20,0.00E+00,1.00E+00,12,6,11,15,24,29,33,37,0,33,,,,,,,
2,4,1.5,0,3,0.2,1,0.00E+00,0.00E+00,20,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,0,3,0.2,4,1.00E+00,0.00E+00,20,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,0,3,0.2,12,0.00E+00,1.00E+00,20,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,0,3,1,1,0.00E+00,0.00E+00,20,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,0,3,1,4,1.00E+00,0.00E+00,20,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,0,3,1,12,0.00E+00,1.00E+00,20,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,0,3,5,1,0.00E+00,0.00E+00,20,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,0,3,5,4,1.00E+00,0.00E+00,20,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,0,3,5,12,0.00E+00,1.00E+00,20,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,0,4,0.2,1,0.00E+00,0.00E+00,20,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,0,4,0.2,4,1.00E+00,0.00E+00,20,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,0,4,0.2,16,0.00E+00,1.00E+00,20,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,0,4,1,1,0.00E+00,0.00E+00,20,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,0,4,1,4,1.00E+00,0.00E+00,20,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,0,4,1,16,0.00E+00,1.00E+00,20,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,0,4,5,1,0.00E+00,0.00E+00,20,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,0,4,5,4,1.00E+00,0.00E+00,20,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,0,4,5,16,0.00E+00,1.00E+00,20,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,0,5,0.2,1,0.00E+00,0.00E+00,20,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,0,5,0.2,4,1.00E+00,0.00E+00,20,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,0,5,0.2,20,0.00E+00,1.00E+00,20,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,0,5,1,1,0.00E+00,0.00E+00,20,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,0,5,1,4,1.00E+00,0.00E+00,20,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,0,5,1,20,0.00E+00,1.00E+00,20,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,0,5,5,1,0.00E+00,0.00E+00,20,7,12,17,26,31,36,40,0,36,,,,,,,
2,4,1.5,0,5,5,4,1.00E+00,0.00E+00,20,7,12,17,26,31,36,40,0,36,,,,,,,
2,4,1.5,0,5,5,20,0.00E+00,1.00E+00,20,7,12,17,26,31,36,40,0,36,,,,,,,
2,4,1.5,0.5,3,0.2,1,0.00E+00,0.00E+00,28,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,0.5,3,0.2,4,1.00E+00,0.00E+00,28,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,0.5,3,0.2,12,0.00E+00,1.00E+00,28,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,0.5,3,1,1,0.00E+00,0.00E+00,28,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,0.5,3,1,4,1.00E+00,0.00E+00,28,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,0.5,3,1,12,0.00E+00,1.00E+00,28,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,0.5,3,5,1,0.00E+00,0.00E+00,28,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,0.5,3,5,4,1.00E+00,0.00E+00,28,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,0.5,3,5,12,0.00E+00,1.00E+00,28,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,0.5,4,0.2,1,0.00E+00,0.00E+00,28,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,0.5,4,0.2,4,1.00E+00,0.00E+00,28,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,0.5,4,0.2,16,0.00E+00,1.00E+00,28,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,0.5,4,1,1,0.00E+00,0.00E+00,28,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,0.5,4,1,4,1.00E+00,0.00E+00,28,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,0.5,4,1,16,0.00E+00,1.00E+00,28,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,0.5,4,5,1,0.00E+00,0.00E+00,28,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,0.5,4,5,4,1.00E+00,0.00E+00,28,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,0.5,4,5,16,0.00E+00,1.00E+00,28,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,0.5,5,0.2,1,0.00E+00,0.00E+00,28,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,0.5,5,0.2,4,1.00E+00,0.00E+00,28,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,0.5,5,0.2,20,0.00E+00,1.00E+00,28,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,0.5,5,1,1,0.00E+00,0.00E+00,28,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,0.5,5,1,4,1.00E+00,0.00E+00,28,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,0.5,5,1,20,0.00E+00,1.00E+00,28,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,0.5,5,5,1,0.00E+00,0.00E+00,28,7,12,17,26,31,36,40,0,36,,,,,,,
2,4,1.5,0.5,5,5,4,1.00E+00,0.00E+00,28,7,12,17,26,31,36,40,0,36,,,,,,,
2,4,1.5,0.5,5,5,20,0.00E+00,1.00E+00,28,7,12,17,26,31,36,40,0,36,,,,,,,
2,4,1.5,1,3,0.2,1,0.00E+00,0.00E+00,20,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,1,3,0.2,4,1.00E+00,0.00E+00,20,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,1,3,0.2,12,0.00E+00,1.00E+00,20,1,4,7,7,10,14,17,0,14,,,,,,,
2,4,1.5,1,3,1,1,0.00E+00,0.00E+00,20,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,1,3,1,4,1.00E+00,0.00E+00,20,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,1,3,1,12,0.00E+00,1.00E+00,20,3,7,11,11,15,19,23,0,19,,,,,,,
2,4,1.5,1,3,5,1,0.00E+00,0.00E+00,20,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,1,3,5,4,1.00E+00,0.00E+00,20,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,1,3,5,12,0.00E+00,1.00E+00,20,7,12,17,17,22,26,31,0,26,,,,,,,
2,4,1.5,1,4,0.2,1,0.00E+00,0.00E+00,20,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,1,4,0.2,4,1.00E+00,0.00E+00,20,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,1,4,0.2,16,0.00E+00,1.00E+00,20,1,4,7,10,14,17,20,0,17,,,,,,,
2,4,1.5,1,4,1,1,0.00E+00,0.00E+00,20,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,1,4,1,4,1.00E+00,0.00E+00,20,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,1,4,1,16,0.00E+00,1.00E+00,20,3,7,11,15,19,23,27,0,23,,,,,,,
2,4,1.5,1,4,5,1,0.00E+00,0.00E+00,20,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,1,4,5,4,1.00E+00,0.00E+00,20,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,1,4,5,16,0.00E+00,1.00E+00,20,7,12,17,22,26,31,36,0,31,,,,,,,
2,4,1.5,1,5,0.2,1,0.00E+00,0.00E+00,20,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,1,5,0.2,4,1.00E+00,0.00E+00,20,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,1,5,0.2,20,0.00E+00,1.00E+00,20,1,4,7,14,17,20,24,0,20,,,,,,,
2,4,1.5,1,5,1,1,0.00E+00,0.00E+00,20,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,1,5,1,4,1.00E+00,0.00E+00,20,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,1,5,1,20,0.00E+00,1.00E+00,20,3,7,11,19,23,27,31,0,27,,,,,,,
2,4,1.5,1,5,5,1,0.00E+00,0.00E+00,20,7,12,17,26,31,36,40,0,36,,,,,,,
2,4,1.5,1,5,5,4,1.00E+00,0.00E+00,20,7,12,17,26,31,36,40,0,36,,,,,,,
2,4,1.5,1,5,5,20,0.00E+00,1.00E+00,20,7,12,17,26,31,36,40,0,36,,,,,,,
2,6,0.7,0,3,0.2,1,0.00E+00,0.00E+00,12,4,10,15,15,21,26,30,0,26,,,,,,,
2,6,0.7,0,3,0.2,6,1.00E+00,0.00E+00,12,4,10,15,15,21,26,30,0,26,,,,,,,
2,6,0.7,0,3,0.2,18,0.00E+00,1.00E+00,12,4,10,15,15,21,26,30,0,26,,,,,,,
2,6,0.7,0,3,1,1,0.00E+00,0.00E+00,12,6,12,18,18,24,30,36,0,30,,,,,,,
2,6,0.7,0,3,1,6,1.00E+00,0.00E+00,12,6,12,18,18,24,30,36,0,30,,,,,,,
2,6,0.7,0,3,1,18,0.00E+00,1.00E+00,12,6,12,18,18,24,30,36,0,30,,,,,,,
2,6,0.7,0,3,5,1,0.00E+00,0.00E+00,12,8,14,21,21,27,34,42,0,34,,,,,,,
2,6,0.7,0,3,5,6,1.00E+00,0.00E+00,12,8,14,21,21,27,34,42,0,34,,,,,,,
2,6,0.7,0,3,5,18,0.00E+00,1.00E+00,12,8,14,21,21,27,34,42,0,34,,,,,,,
2,6,0.7,0,4,0.2,1,0.00E+00,0.00E+00,12,4,10,15,21,26,30,36,0,30,,,,,,,
2,6,0.7,0,4,0.2,6,1.00E+00,0.00E+00,12,4,10,15,21,26,30,36,0,30,,,,,,,
2,6,0.7,0,4,0.2,24,0.00E+00,1.00E+00,12,4,10,15,21,26,30,36,0,30,,,,,,,
2,6,0.7,0,4,1,1,0.00E+00,0.00E+00,12,6,12,18,24,30,36,42,0,36,,,,,,,
2,6,0.7,0,4,1,6,1.00E+00,0.00E+00,12,6,12,18,24,30,36,42,0,36,,,,,,,
2,6,0.7,0,4,1,24,0.00E+00,1.00E+00,12,6,12,18,24,30,36,42,0,36,,,,,,,
2,6,0.7,0,4,5,1,0.00E+00,0.00E+00,12,8,14,21,27,34,42,48,0,42,,,,,,,
2,6,0.7,0,4,5,6,1.00E+00,0.00E+00,12,8,14,21,27,34,42,48,0,42,,,,,,,
2,6,0.7,0,4,5,24,0.00E+00,1.00E+00,12,8,14,21,27,34,42,48,0,42,,,,,,,
2,6,0.7,0,5,0.2,1,0.00E+00,0.00E+00,12,4,10,15,26,30,36,41,0,36,,,,,,,
2,6,0.7,0,5,0.2,6,1.00E+00,0.00E+00,12,4,10,15,26,30,36,41,0,36,,,,,,,
2,6,0.7,0,5,0.2,30,0.00E+00,1.00E+00,12,4,10,15,26,30,36,41,0,36,,,,,,,
2,6,0.7,0,5,1,1,0.00E+00,0.00E+00,12,6,12,18,30,36,42,48,0,42,,,,,,,
2,6,0.7,0,5,1,6,1.00E+00,0.00E+00,12,6,12,18,30,36,42,48,0,42,,,,,,,
2,6,0.7,0,5,1,30,0.00E+00,1.00E+00,12,6,12,18,30,36,42,48,0,42,,,,,,,
2,6,0.7,0,5,5,1,0.00E+00,0.00E+00,12,8,14,21,34,42,48,55,0,48,,,,,,,
2,6,0.7,0,5,5,6,1.00E+00,0.00E+00,12,8,14,21,34,42,48,55,0,48,,,,,,,
2,6,0.7,0,5,5,30,0.00E+00,1.00E+00,12,8,14,21,34,42,48,55,0,48,,,,,,,
2,6,0.7,0.5,3,0.2,1,0.00E+00,0.00E+00,12,4,10,15,15,21,26,32,0,26,,,,,,,
2,6,0.7,0.5,3,0.2,6,1.00E+00,0.00E+00,12,4,10,15,15,21,26,32,0,26,,,,,,,
2,6,0.7,0.5,3,0.2,18,0.00E+00,1.00E+00,12,4,10,15,15,21,26,32,0,26,,,,,,,
2,6,0.7,0.5,3,1,1,0.00E+00,0.00E+00,12,6,12,18,18,24,30,36,0,30,,,,,,,
2,6,0.7,0.5,3,1,6,1.00E+00,0.00E+00,12,6,12,18,18,24,30,36,0,30,,,,,,,
2,6,0.7,0.5,3,1,18,0.00E+00,1.00E+00,12,6,12,18,18,24,30,36,0,30,,,,,,,
2,6,0.7,0.5,3,5,1,0.00E+00,0.00E+00,12,8,14,21,21,27,34,40,0,34,,,,,,,
2,6,0.7,0.5,3,5,6,1.00E+00,0.00E+00,12,8,14,21,21,27,34,40,0,34,,,,,,,
2,6,0.7,0.5,3,5,18,0.00E+00,1.00E+00,12,8,14,21,21,27,34,40,0,34,,,,,,,
